equip_id	 utility	 size	 pos_x 	 pos_y	 pos_z
ELD3506	 산배기(ACID)	 [기본 사이즈] 150 mm	 191063.63 	 63487.95	 49740.0
ELD3506	 산배기(ACID)	 [기본 사이즈] 150 mm	 190758.95 	 62264.82	 49740.0
ETO35N1	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 207898.75 	 67242.64	 53173.5
ETO35N1	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 208766.35 	 67243.55	 53173.5
ETO35N1	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 207987.55 	 65517.66	 53173.5
ETO35N1	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 207116.15 	 65518.66	 53173.5
ETO35N1	 산배기(ACID)	 [기본 사이즈] 50 mm	 207175.22 	 66955.18	 49989.53
ETO35N1	 산배기(ACID)	 [기본 사이즈] 50 mm	 208044.33 	 66967.97	 49995.0
ETO35N1	 산배기(ACID)	 [기본 사이즈] 50 mm	 208709.56 	 65793.24	 49995.0
ETO35N1	 산배기(ACID)	 [기본 사이즈] 100 mm	 206555.64 	 65382.82	 50103.75
ETO35N1	 산배기(ACID)	 [기본 사이즈] 100 mm	 206665.64 	 65382.82	 50103.75
ETO35N1	 산배기(ACID)	 [기본 사이즈] 100 mm	 206549.43 	 65383.15	 50227.48
ETO35N1	 산배기(ACID)	 [기본 사이즈] 100 mm	 206610.64 	 65382.82	 50007.68
ETO35N1	 산배기(ACID)	 [기본 사이즈] 50 mm	 207838.95 	 65803.66	 49992.0
EAP3519	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 186228.63 	 89684.53	 52788.07
EAP3519	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 184712.11 	 90796.69	 52788.07
EAP3519	 캐비넷배기(CABINET)	 [기본 사이즈] 150 mm	 184537.61 	 89838.98	 52488.73
EAP3519	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 185791.32 	 90678.45	 52788.07
EAP3519	 산배기(ACID)	 [기본 사이즈] 100 mm	 183610.48 	 90325.2	 50006.0
EAP3519	 산배기(ACID)	 [기본 사이즈] 100 mm	 183750.48 	 90325.2	 50006.0
EAP3519	 산배기(ACID)	 [기본 사이즈] 100 mm	 183930.48 	 90335.2	 50006.0
EAP3519	 산배기(ACID)	 [기본 사이즈] 100 mm	 183610.48 	 89275.2	 50006.0
EAP3519	 산배기(ACID)	 [기본 사이즈] 100 mm	 183750.48 	 89275.2	 50006.0
EAP3519	 산배기(ACID)	 [기본 사이즈] 100 mm	 183930.48 	 89265.2	 50006.0
EAP3519	 산배기(ACID)	 [기본 사이즈] 25 mm	 186549.0 	 89264.5	 41325.0
EAP3519	 산배기(ACID)	 [기본 사이즈] 25 mm	 186549.0 	 89684.5	 41325.0
ESP3506	 산배기(ACID)	 [기본 사이즈] 100 mm	 202501.94 	 72176.82	 49999.3
ESP3506	 산배기(ACID)	 [기본 사이즈] 100 mm	 202166.94 	 72191.82	 49999.3
ESP3506	 산배기(ACID)	 [기본 사이즈] 100 mm	 202371.94 	 72046.82	 49999.3
ESP3506	 산배기(ACID)	 [기본 사이즈] 100 mm	 202371.94 	 71101.82	 49999.3
ESP3506	 산배기(ACID)	 [기본 사이즈] 100 mm	 202166.94 	 70971.82	 49999.3
ESP3506	 산배기(ACID)	 [기본 사이즈] 100 mm	 202501.94 	 70971.82	 49999.3
ESP3506	 산배기(ACID)	 [기본 사이즈] 25 mm	 202836.49 	 69620.82	 49034.5
ESP3506	 산배기(ACID)	 [기본 사이즈] 25 mm	 202836.49 	 70200.82	 49034.5
ESP3506	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 200219.19 	 71165.27	 53088.5
ESP3506	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 201003.02 	 70821.44	 53088.5
ESP3506	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 200244.35 	 72020.83	 53088.5
ETO3569	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 208798.87 	 85254.02	 52828.0
ETO3569	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 208101.97 	 84765.02	 52573.09
ETO3569	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 207246.47 	 83418.02	 52828.0
ETO3569	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 207844.96 	 83907.02	 52573.09
ETO3569	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 207830.47 	 85254.02	 52828.0
ETO3569	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 207231.97 	 84765.02	 52573.09
ETO3569	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 208714.96 	 83907.02	 52573.09
ETO3569	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 208018.07 	 83418.02	 52828.0
ETO3569	 산배기(ACID)	 [기본 사이즈] 100 mm	 206641.97 	 83321.84	 49450.0
ETO3569	 산배기(ACID)	 [기본 사이즈] 100 mm	 206587.87 	 83151.84	 49450.0
ETO3569	 산배기(ACID)	 [기본 사이즈] 25 mm	 206087.0 	 85649.41	 41339.5
EAP3528	 산배기(ACID)	 [기본 사이즈] 25 mm	 194876.0 	 62194.65	 41325.0
EAP3528	 산배기(ACID)	 [기본 사이즈] 100 mm	 194764.54 	 63826.64	 50003.7
EAP3528	 산배기(ACID)	 [기본 사이즈] 100 mm	 194894.54 	 63696.64	 50003.7
EAP3528	 산배기(ACID)	 [기본 사이즈] 100 mm	 195089.54 	 63826.64	 50003.7
EAP3528	 산배기(ACID)	 [기본 사이즈] 100 mm	 194764.54 	 62626.64	 50003.7
EAP3528	 산배기(ACID)	 [기본 사이즈] 100 mm	 194894.54 	 62756.64	 50003.7
EAP3528	 산배기(ACID)	 [기본 사이즈] 100 mm	 195089.54 	 62611.64	 50003.7
EAP3528	 산배기(ACID)	 [기본 사이즈] 25 mm	 194876.0 	 61774.65	 41325.0
EAP3528	 열배기(HEAT)	 [기본 사이즈] 100 mm	 195174.1 	 62934.28	 37138.0
EAP3528	 열배기(HEAT)	 [기본 사이즈] 100 mm	 195174.1 	 61665.37	 37138.0
EAP3528	 열배기(HEAT)	 [기본 사이즈] 100 mm	 195174.1 	 64203.37	 37138.0
EAP3528	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 197412.69 	 63110.97	 52788.07
EAP3528	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 195896.17 	 64223.13	 52788.07
EAP3528	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 196975.38 	 64104.89	 52788.07
EAP3528	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 195464.3 	 63240.72	 52511.94
EMA3502	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 188505.27 	 86494.83	 49844.92
EMA3502	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 188505.27 	 86346.24	 49844.92
EMA3502	 산배기(ACID)	 [기본 사이즈] 40 mm	 190126.52 	 86420.87	 50157.0
EMA3502	 산배기(ACID)	 [기본 사이즈] 25 mm	 191222.98 	 84939.67	 50475.5
EMA3502	 산배기(ACID)	 [기본 사이즈] 25 mm	 191260.03 	 84939.71	 49993.5
ETP3505	 산배기(ACID)	 [기본 사이즈] 25 mm	 208138.0 	 70839.71	 41339.5
ETP3505	 산배기(ACID)	 [기본 사이즈] 25 mm	 208138.0 	 71343.71	 41339.5
ETP3505	 산배기(ACID)	 [기본 사이즈] 49 mm	 207178.25 	 71455.35	 49992.0
ETP3505	 산배기(ACID)	 [기본 사이즈] 50 mm	 208690.13 	 70092.48	 49995.0
ETP3505	 산배기(ACID)	 [기본 사이즈] 100 mm	 206563.61 	 69824.83	 50103.77
ETP3505	 산배기(ACID)	 [기본 사이즈] 100 mm	 206552.35 	 69825.53	 50228.0
ETP3505	 산배기(ACID)	 [기본 사이즈] 100 mm	 206613.61 	 69824.83	 50007.7
ETP3505	 산배기(ACID)	 [기본 사이즈] 100 mm	 206668.61 	 69824.83	 50103.77
ETP3505	 산배기(ACID)	 [기본 사이즈] 49 mm	 207841.65 	 70189.32	 49992.0
ETP3505	 산배기(ACID)	 [기본 사이즈] 49 mm	 208048.25 	 71455.35	 49992.0
ETP3505	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 207802.95 	 71740.35	 52828.0
ETP3505	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 207120.52 	 69904.32	 52828.11
ETP3505	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 208769.37 	 71740.39	 52828.11
ESP3505	 산배기(ACID)	 [기본 사이즈] 25 mm	 202836.49 	 73573.33	 49034.5
ESP3505	 산배기(ACID)	 [기본 사이즈] 25 mm	 202836.49 	 74153.33	 49034.5
ESP3505	 산배기(ACID)	 [기본 사이즈] 100 mm	 202501.94 	 76333.98	 49999.3
ESP3505	 산배기(ACID)	 [기본 사이즈] 100 mm	 202166.94 	 76348.98	 49999.3
ESP3505	 산배기(ACID)	 [기본 사이즈] 100 mm	 202371.94 	 76203.98	 49999.3
ESP3505	 산배기(ACID)	 [기본 사이즈] 100 mm	 202371.94 	 75258.98	 49999.3
ESP3505	 산배기(ACID)	 [기본 사이즈] 100 mm	 202166.94 	 75128.98	 49999.3
ESP3505	 산배기(ACID)	 [기본 사이즈] 100 mm	 202501.94 	 75128.98	 49999.3
ESP3505	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 200219.19 	 75322.43	 53088.5
ESP3505	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 201003.02 	 74978.6	 53088.5
ESP3505	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 200244.35 	 76177.98	 53088.5
EAP3515	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 184712.11 	 71216.49	 52788.07
EAP3515	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 185791.32 	 71098.25	 52788.07
EAP3515	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 186228.63 	 70104.33	 52788.07
EAP3515	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 184280.25 	 70234.08	 52511.94
EAP3515	 산배기(ACID)	 [기본 사이즈] 100 mm	 183580.48 	 70820.0	 50003.7
EAP3515	 산배기(ACID)	 [기본 사이즈] 100 mm	 183710.48 	 70690.0	 50003.7
EAP3515	 산배기(ACID)	 [기본 사이즈] 100 mm	 183905.48 	 70820.0	 50003.7
EAP3515	 산배기(ACID)	 [기본 사이즈] 100 mm	 183580.48 	 69620.0	 50003.7
EAP3515	 산배기(ACID)	 [기본 사이즈] 100 mm	 183710.48 	 69750.0	 50003.7
EAP3515	 산배기(ACID)	 [기본 사이즈] 100 mm	 183905.48 	 69605.0	 50003.7
EAP3515	 산배기(ACID)	 [기본 사이즈] 25 mm	 186549.0 	 70678.83	 41325.0
EAP3515	 산배기(ACID)	 [기본 사이즈] 25 mm	 186549.0 	 71098.83	 41325.0
ELD3502	 열배기(HEAT)	 [기본 사이즈] 100 mm	 191771.08 	 83997.39	 37458.5
ELD3502	 열배기(HEAT)	 [기본 사이즈] 100 mm	 189643.83 	 82921.28	 53189.93
ELD3502	 열배기(HEAT)	 [기본 사이즈] 100 mm	 189639.26 	 81773.23	 50011.54
ELD3502	 열배기(HEAT)	 [기본 사이즈] 100 mm	 189853.29 	 84067.76	 50011.54
ELD3502	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 189384.75 	 82921.28	 53189.93
ELD3502	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 190498.76 	 82309.28	 53160.0
ELD3502	 산배기(ACID)	 [기본 사이즈] 100 mm	 191424.36 	 83874.52	 49950.0
ELD3502	 산배기(ACID)	 [기본 사이즈] 100 mm	 191424.36 	 81967.82	 49950.0
ELD3502	 산배기(ACID)	 [기본 사이즈] 150 mm	 190758.83 	 83302.19	 49740.0
ELD3502	 산배기(ACID)	 [기본 사이즈] 150 mm	 191063.75 	 82590.95	 49740.0
ELD3502	 산배기(ACID)	 [기본 사이즈] 150 mm	 191063.63 	 83638.49	 49740.0
ELD3502	 산배기(ACID)	 [기본 사이즈] 150 mm	 190758.95 	 82415.36	 49740.0
EPA3509	 캐비넷배기(CABINET)	 [기본 사이즈] 50 mm	 188569.02 	 75374.48	 50030.0
EPA3509	 캐비넷배기(CABINET)	 [기본 사이즈] 50 mm	 188397.52 	 76973.98	 50030.0
ESP3503	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 200244.35 	 84483.75	 53118.4
ESP3503	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 201003.02 	 83284.37	 53118.4
ESP3503	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 200219.19 	 83628.19	 53118.4
ESP3503	 산배기(ACID)	 [기본 사이즈] 100 mm	 202371.95 	 84509.72	 50043.6
ESP3503	 산배기(ACID)	 [기본 사이즈] 100 mm	 202501.95 	 84639.72	 50043.6
ESP3503	 산배기(ACID)	 [기본 사이즈] 100 mm	 202371.95 	 83564.72	 50043.6
ESP3503	 산배기(ACID)	 [기본 사이즈] 100 mm	 202166.95 	 84654.72	 50043.6
ESP3503	 산배기(ACID)	 [기본 사이즈] 100 mm	 202501.95 	 83434.72	 50043.6
ESP3503	 산배기(ACID)	 [기본 사이즈] 100 mm	 202166.95 	 83434.72	 50043.6
ESP3503	 산배기(ACID)	 [기본 사이즈] 25 mm	 202674.49 	 82379.66	 50475.5
ESP3503	 산배기(ACID)	 [기본 사이즈] 25 mm	 202711.54 	 82379.7	 49993.5
ELO3509	 산배기(ACID)	 [기본 사이즈] 25 mm	 201967.12 	 66679.65	 41339.5
ELO3509	 산배기(ACID)	 [기본 사이즈] 25 mm	 201967.12 	 66259.65	 41339.5
ELO3509	 산배기(ACID)	 [기본 사이즈] 150 mm	 202451.05 	 67655.28	 49740.0
ELO3509	 산배기(ACID)	 [기본 사이즈] 100 mm	 202105.45 	 68064.62	 49950.0
ELO3509	 산배기(ACID)	 [기본 사이즈] 150 mm	 202146.37 	 66432.15	 49740.0
ELO3509	 산배기(ACID)	 [기본 사이즈] 150 mm	 202146.25 	 67318.98	 49740.0
ELO3509	 산배기(ACID)	 [기본 사이즈] 100 mm	 202105.45 	 65899.77	 49950.0
ELO3509	 산배기(ACID)	 [기본 사이즈] 150 mm	 202451.17 	 66607.74	 49740.0
ELO3509	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 201878.67 	 66322.58	 53160.61
ELO3509	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 200764.89 	 66934.58	 53190.54
EPA3530	 캐비넷배기(CABINET)	 [기본 사이즈] 50 mm	 208597.46 	 80776.14	 50030.0
EPA3530	 캐비넷배기(CABINET)	 [기본 사이즈] 50 mm	 208768.96 	 79176.64	 50030.0
ESP3501	 산배기(ACID)	 [기본 사이즈] 25 mm	 202674.49 	 90685.4	 50475.5
ESP3501	 산배기(ACID)	 [기본 사이즈] 25 mm	 202711.54 	 90685.44	 49993.5
ESP3501	 산배기(ACID)	 [기본 사이즈] 100 mm	 202371.95 	 92815.45	 50043.6
ESP3501	 산배기(ACID)	 [기본 사이즈] 100 mm	 202501.95 	 92945.45	 50043.6
ESP3501	 산배기(ACID)	 [기본 사이즈] 100 mm	 202371.95 	 91870.45	 50043.6
ESP3501	 산배기(ACID)	 [기본 사이즈] 100 mm	 202166.95 	 92960.45	 50043.6
ESP3501	 산배기(ACID)	 [기본 사이즈] 100 mm	 202501.95 	 91740.45	 50043.6
ESP3501	 산배기(ACID)	 [기본 사이즈] 100 mm	 202166.95 	 91740.45	 50043.6
ESP3501	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 200244.35 	 92789.49	 53118.4
ESP3501	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 201003.02 	 91590.1	 53118.4
ESP3501	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 200219.19 	 91933.93	 53118.4
ELD3503	 열배기(HEAT)	 [기본 사이즈] 100 mm	 191771.08 	 79860.38	 37458.5
ELD3503	 열배기(HEAT)	 [기본 사이즈] 100 mm	 189853.29 	 80533.76	 50011.54
ELD3503	 열배기(HEAT)	 [기본 사이즈] 100 mm	 189643.83 	 79387.28	 53189.93
ELD3503	 열배기(HEAT)	 [기본 사이즈] 100 mm	 189639.26 	 78239.23	 50011.54
ELD3503	 산배기(ACID)	 [기본 사이즈] 100 mm	 191424.36 	 80340.52	 49950.0
ELD3503	 산배기(ACID)	 [기본 사이즈] 100 mm	 191424.36 	 78433.82	 49950.0
ELD3503	 산배기(ACID)	 [기본 사이즈] 150 mm	 190758.83 	 79768.19	 49740.0
ELD3503	 산배기(ACID)	 [기본 사이즈] 150 mm	 191063.75 	 79056.95	 49740.0
ELD3503	 산배기(ACID)	 [기본 사이즈] 150 mm	 191063.63 	 80104.49	 49740.0
ELD3503	 산배기(ACID)	 [기본 사이즈] 150 mm	 190758.95 	 78881.36	 49740.0
ELD3503	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 189384.75 	 79387.28	 53189.93
ELD3503	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 190498.76 	 78775.28	 53160.0
ELD3504	 열배기(HEAT)	 [기본 사이즈] 100 mm	 191771.08 	 72853.44	 37458.5
ELD3504	 열배기(HEAT)	 [기본 사이즈] 100 mm	 189643.83 	 72891.98	 53189.93
ELD3504	 열배기(HEAT)	 [기본 사이즈] 100 mm	 189853.29 	 74038.45	 50011.54
ELD3504	 열배기(HEAT)	 [기본 사이즈] 100 mm	 189639.26 	 71743.93	 50011.54
ELD3504	 산배기(ACID)	 [기본 사이즈] 100 mm	 191424.36 	 73845.22	 49950.0
ELD3504	 산배기(ACID)	 [기본 사이즈] 100 mm	 191424.36 	 71938.52	 49950.0
ELD3504	 산배기(ACID)	 [기본 사이즈] 150 mm	 190758.83 	 73272.89	 49740.0
ELD3504	 산배기(ACID)	 [기본 사이즈] 150 mm	 191063.75 	 72561.65	 49740.0
ELD3504	 산배기(ACID)	 [기본 사이즈] 150 mm	 191063.63 	 73609.19	 49740.0
ELD3504	 산배기(ACID)	 [기본 사이즈] 150 mm	 190758.95 	 72386.06	 49740.0
ELD3504	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 189384.75 	 72891.98	 53189.93
ELD3504	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 190498.76 	 72279.98	 53160.0
ETO3568	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 207830.47 	 76685.13	 52828.0
ETO3568	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 207231.97 	 76196.13	 52573.09
ETO3568	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 207246.47 	 74849.13	 52828.0
ETO3568	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 207844.96 	 75338.13	 52573.09
ETO3568	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 208798.87 	 76685.13	 52828.0
ETO3568	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 208101.97 	 76196.13	 52573.09
ETO3568	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 208714.96 	 75338.13	 52573.09
ETO3568	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 208018.07 	 74849.13	 52828.0
ETO3568	 산배기(ACID)	 [기본 사이즈] 100 mm	 206641.97 	 74752.95	 49450.0
ETO3568	 산배기(ACID)	 [기본 사이즈] 100 mm	 206587.87 	 74582.95	 49450.0
ETO3568	 산배기(ACID)	 [기본 사이즈] 25 mm	 206087.0 	 73612.14	 41339.5
ESP3502	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 200244.35 	 88636.62	 53118.4
ESP3502	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 201003.02 	 87437.23	 53118.4
ESP3502	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 200219.19 	 87781.06	 53118.4
ESP3502	 산배기(ACID)	 [기본 사이즈] 100 mm	 202371.95 	 88662.58	 50043.6
ESP3502	 산배기(ACID)	 [기본 사이즈] 100 mm	 202501.95 	 88792.58	 50043.6
ESP3502	 산배기(ACID)	 [기본 사이즈] 100 mm	 202371.95 	 87717.58	 50043.6
ESP3502	 산배기(ACID)	 [기본 사이즈] 100 mm	 202166.95 	 88807.58	 50043.6
ESP3502	 산배기(ACID)	 [기본 사이즈] 100 mm	 202501.95 	 87587.58	 50043.6
ESP3502	 산배기(ACID)	 [기본 사이즈] 100 mm	 202166.95 	 87587.58	 50043.6
ESP3502	 산배기(ACID)	 [기본 사이즈] 25 mm	 202674.49 	 86532.53	 50475.5
ESP3502	 산배기(ACID)	 [기본 사이즈] 25 mm	 202711.54 	 86532.57	 49993.5
EPA3511	 캐비넷배기(CABINET)	 [기본 사이즈] 50 mm	 188569.02 	 88539.94	 50030.0
EPA3511	 캐비넷배기(CABINET)	 [기본 사이즈] 50 mm	 188397.52 	 90139.44	 50030.0
EPA3510	 캐비넷배기(CABINET)	 [기본 사이즈] 50 mm	 197310.02 	 91423.46	 50030.0
EPA3510	 캐비넷배기(CABINET)	 [기본 사이즈] 50 mm	 197481.52 	 89823.96	 50030.0
WWI3504	 산배기(ACID)	 [기본 사이즈] 100 mm	 195094.48 	 93849.17	 43362.2
WWI3504	 산배기(ACID)	 [기본 사이즈] 100 mm	 197553.3 	 93849.17	 43362.2
WWI3504	 산배기(ACID)	 [기본 사이즈] 100 mm	 195094.48 	 90938.85	 43362.2
WWI3504	 산배기(ACID)	 [기본 사이즈] 100 mm	 197553.3 	 92378.73	 43362.2
WWI3504	 산배기(ACID)	 [기본 사이즈] 200 mm	 198137.23 	 92478.97	 49329.2
WWI3504	 산배기(ACID)	 [기본 사이즈] 200 mm	 198137.23 	 94911.42	 49329.2
WWI3504	 산배기(ACID)	 [기본 사이즈] 100 mm	 195094.48 	 92378.73	 43362.2
WWI3504	 열배기(HEAT)	 [기본 사이즈] 200 mm	 194822.01 	 93695.42	 49691.0
WEH35G1	 산배기(ACID)	 [기본 사이즈] 50 mm	 107855.0 	 117717.97	 42853.0
WEH35G1	 산배기(ACID)	 [기본 사이즈] 50 mm	 107404.95 	 117213.17	 42853.0
WEH35G1	 산배기(ACID)	 [기본 사이즈] 100 mm	 112499.22 	 121561.98	 50133.02
WEH35G1	 산배기(ACID)	 [기본 사이즈] 100 mm	 112499.22 	 119971.98	 50130.0
WEH35G1	 산배기(ACID)	 [기본 사이즈] 150 mm	 111982.22 	 121576.98	 49912.0
WEH35G1	 산배기(ACID)	 [기본 사이즈] 200 mm	 111992.22 	 120821.98	 49619.0
WEH35G1	 산배기(ACID)	 [기본 사이즈] 200 mm	 111992.22 	 119811.98	 49619.0
WEH35G1	 산배기(ACID)	 [기본 사이즈] 150 mm	 112207.22 	 123179.98	 49784.0
WEH35G1	 산배기(ACID)	 [기본 사이즈] 150 mm	 111982.22 	 119266.98	 49643.0
WEH35G1	 산배기(ACID)	 [기본 사이즈] 150 mm	 111542.22 	 114813.98	 49784.0
WEH35G1	 열배기(HEAT)	 [기본 사이즈] 150 mm	 111982.22 	 117181.98	 49899.0
WPY3502	 산배기(ACID)	 [기본 사이즈] 100 mm	 177977.65 	 91005.91	 43318.0
WPY3502	 산배기(ACID)	 [기본 사이즈] 75 mm	 179015.92 	 91109.6	 49934.0
WPY3502	 산배기(ACID)	 [기본 사이즈] 100 mm	 178143.92 	 90549.1	 49500.0
WPY3502	 산배기(ACID)	 [기본 사이즈] 150 mm	 178012.14 	 90409.1	 49498.72
WPY3502	 산배기(ACID)	 [기본 사이즈] 150 mm	 177370.42 	 91976.1	 49500.0
WPY3502	 산배기(ACID)	 [기본 사이즈] 150 mm	 177497.7 	 91816.1	 49498.72
WPY3502	 산배기(ACID)	 [기본 사이즈] 100 mm	 179091.92 	 90549.1	 49500.0
WPY3502	 산배기(ACID)	 [기본 사이즈] 150 mm	 178960.14 	 90409.1	 49498.72
WPY3502	 산배기(ACID)	 [기본 사이즈] 100 mm	 177365.92 	 91676.1	 49500.0
WPY3502	 산배기(ACID)	 [기본 사이즈] 75 mm	 177497.92 	 91102.6	 49884.0
WPY3502	 산배기(ACID)	 [기본 사이즈] 150 mm	 178139.42 	 90249.1	 49500.0
WPY3502	 산배기(ACID)	 [기본 사이즈] 100 mm	 178313.92 	 91676.1	 49500.0
WPY3502	 산배기(ACID)	 [기본 사이즈] 150 mm	 179087.42 	 90249.1	 49500.0
WPY3502	 산배기(ACID)	 [기본 사이즈] 150 mm	 178318.42 	 91976.1	 49500.0
WPY3502	 산배기(ACID)	 [기본 사이즈] 150 mm	 178445.7 	 91816.1	 49498.72
WPY3502	 열배기(HEAT)	 [기본 사이즈] 100 mm	 177302.65 	 91995.92	 43238.0
WPY3502	 열배기(HEAT)	 [기본 사이즈] 100 mm	 180040.96 	 91906.75	 49900.0
WPY3501	 산배기(ACID)	 [기본 사이즈] 100 mm	 186145.01 	 92912.68	 49500.0
WPY3501	 산배기(ACID)	 [기본 사이즈] 150 mm	 184550.79 	 94179.68	 49498.72
WPY3501	 산배기(ACID)	 [기본 사이즈] 150 mm	 185371.51 	 94339.68	 49500.0
WPY3501	 산배기(ACID)	 [기본 사이즈] 75 mm	 186013.01 	 93486.18	 49884.0
WPY3501	 산배기(ACID)	 [기본 사이즈] 150 mm	 186140.51 	 92612.68	 49500.0
WPY3501	 산배기(ACID)	 [기본 사이즈] 150 mm	 185065.23 	 92772.68	 49498.72
WPY3501	 산배기(ACID)	 [기본 사이즈] 100 mm	 185367.01 	 94039.68	 49500.0
WPY3501	 산배기(ACID)	 [기본 사이즈] 150 mm	 185192.51 	 92612.68	 49500.0
WPY3501	 산배기(ACID)	 [기본 사이즈] 100 mm	 185197.01 	 92912.68	 49500.0
WPY3501	 산배기(ACID)	 [기본 사이즈] 150 mm	 184423.51 	 94339.68	 49500.0
WPY3501	 산배기(ACID)	 [기본 사이즈] 100 mm	 184419.01 	 94039.68	 49500.0
WPY3501	 산배기(ACID)	 [기본 사이즈] 150 mm	 185498.79 	 94179.68	 49498.72
WPY3501	 산배기(ACID)	 [기본 사이즈] 75 mm	 184495.01 	 93479.18	 49934.0
WPY3501	 산배기(ACID)	 [기본 사이즈] 150 mm	 186013.23 	 92772.68	 49498.72
WPY3501	 산배기(ACID)	 [기본 사이즈] 100 mm	 185389.16 	 93034.43	 43318.0
WPY3501	 열배기(HEAT)	 [기본 사이즈] 100 mm	 183469.96 	 92682.03	 49900.0
WPY3501	 열배기(HEAT)	 [기본 사이즈] 100 mm	 186379.17 	 93709.43	 43238.0
WPE3501	 캐비넷배기(CABINET)	 [기본 사이즈] 100 mm	 180698.37 	 84395.0	 43173.0
WPE3501	 산배기(ACID)	 [기본 사이즈] 100 mm	 180023.37 	 84405.0	 43318.0
WPE3501	 열배기(HEAT)	 [기본 사이즈] 100 mm	 180040.96 	 85466.86	 49900.0
WLT35P1	 산배기(ACID)	 [기본 사이즈] 100 mm	 207896.79 	 92995.94	 43318.0
WLT35P1	 산배기(ACID)	 [기본 사이즈] 150 mm	 207896.78 	 92245.95	 43426.35
WLT35P1	 산배기(ACID)	 [기본 사이즈] 100 mm	 208387.13 	 92519.29	 49692.5
WLT35P1	 산배기(ACID)	 [기본 사이즈] 200 mm	 209375.45 	 92269.79	 49345.0
WLT35P1	 산배기(ACID)	 [기본 사이즈] 200 mm	 207569.45 	 92269.79	 49345.0
WLT35P1	 산배기(ACID)	 [기본 사이즈] 100 mm	 207513.99 	 93450.29	 49692.5
WLT35P1	 산배기(ACID)	 [기본 사이즈] 100 mm	 207513.99 	 92519.79	 49850.0
WLT35P1	 산배기(ACID)	 [기본 사이즈] 100 mm	 209319.95 	 92519.79	 49850.0
